-100	1
0	1
10	1
100	1
10001	424
10002	1257
10003	1324
10004	359
10005	166
10006	77
10007	660
10008	12
10009	971
1001	1
10010	901
10011	1697
10012	755
10013	1405
10014	1115
10015	20
10016	1102
10017	579
10018	171
10019	905
1002	13
10020	9
10021	2460
10022	1220
10023	2028
10024	2256
10025	2254
10026	404
10027	695
10028	1545
10029	891
10030	292
10031	655
10032	804
10033	897
10034	550
10035	387
10036	663
10037	336
10038	662
10039	215
10040	452
10041	1
10043	4
10044	172
10045	1
10046	2
1005	2
10050	3
10052	1
10053	1
10058	1
1006	2
10065	462
10069	98
1007	3
10075	472
10078	1
10083	1
10090	1
10091	1
10100	1
10103	11
10105	7
10106	1
10107	5
10108	26
1011	1
10110	4
10111	5
10112	4
10113	11
10116	7
10118	9
10120	4
10121	3
10122	22
10123	5
10125	1
10126	2
10128	1813
10129	3
10138	1
10150	8
10151	1
10152	2
10153	3
10154	3
10155	5
10158	23
10159	2
10162	53
10163	10
10164	1
10165	29
10166	18
10168	1
10169	2
10170	3
10171	2
10174	6
10175	2
10176	1
10177	2
10178	10
10185	1
10203	1
10207	2
10211	1
10268	2
1027	1
10271	2
10274	1
10276	2
10279	39
1028	2
10280	176
10281	2
10282	66
1030	3
10301	1304
10302	177
10303	274
10304	940
10305	631
10306	885
10307	211
10308	331
10309	486
10310	592
10311	1
10312	813
10313	4
10314	1323
10343	1
10365	1
10420	1
10421	1
10451	218
10452	483
10453	489
10454	104
10455	168
10456	439
10457	422
10458	406
10459	126
10460	243
10461	527
10462	444
10463	1130
10464	140
10465	592
10466	289
10467	500
10468	604
10469	522
10470	103
10471	676
10472	260
10473	376
10474	36
10475	601
10477	1
10480	1
10481	2
10483	2
10496	1
10501	8
10502	21
10503	2
10504	96
10505	1
10506	65
10507	3
10509	15
1051	1
10510	71
10511	1
10512	19
10514	117
10516	1
10517	2
10518	18
10520	41
10522	34
10523	30
10524	7
10525	1
10526	4
10527	3
10528	56
10530	49
10532	10
10533	75
10536	87
10537	1
10538	160
10540	1
10541	35
10543	73
10546	3
10547	2
10548	6
10549	78
10550	49
10551	1
10552	87
10553	37
10555	1
10560	14
10561	1
10562	40
10563	3
10564	1
10565	1
10566	30
10567	31
10570	46
10573	65
10576	27
10577	25
10578	2
10579	3
10580	139
10583	411
10588	4
10589	11
1059	1
10590	13
10591	65
10592	1
10594	8
10595	60
10596	2
10597	2
10598	57
106	4
1060	2
10601	51
10603	41
10604	35
10605	82
10606	34
10607	46
10609	1
10614	1
1062	2
10622	1
10663	1
1068	1
10687	1
107	13
10700	1
10701	96
10702	1
10703	30
10704	73
10705	75
10706	90
10707	33
10708	160
10709	33
10710	93
10724	2
1073	1
1074	1
1075	1
10750	2
10765	1
10787	1
10788	1
10800	1
10801	117
10803	107
10804	153
10805	37
10806	1
10811	1
10823	3
10836	2
10853	2
10856	1
10880	1
10901	37
10903	1
10907	1
10913	9
10914	1
10916	2
10918	10
1092	1
10920	25
10921	3
10923	2
10924	6
10925	3
10926	8
10927	3
10928	1
10930	9
10940	9
10941	6
10946	1
10950	22
10952	43
10953	1
10954	24
10956	81
10958	1
1096	1
10960	36
10962	7
10964	18
10965	16
10970	17
10972	1
10974	5
10977	33
10980	15
10983	11
10984	1
10986	3
10987	32
10989	21
10990	10
10992	3
10993	1
10994	16
10996	1
10998	2
10A	1
11001	119
11002	1
11003	112
11004	465
11005	42
11006	1
11009	2
1101	1
11010	38
11011	1
11013	1
11017	1
11020	151
11021	289
11022	4
11023	105
11024	123
11027	3
11030	411
11031	1
11036	1
1104	1
11040	329
11042	25
11046	1
11050	217
11052	2
11053	1
11056	1
11057	1
1108	1
1109	1
11096	10
11101	981
11102	409
11103	470
11104	1140
11105	506
11106	519
11107	1
11108	2
11109	142
11110	1
11120	1
11126	1
11137	1
11151	1
11169	1
11170	1
11201	3143
11202	13
11203	1068
11204	558
11205	599
11206	662
11207	865
11208	530
11209	1096
11210	1083
11211	1101
11212	560
11213	781
11214	467
11215	3380
11216	1010
11217	1678
11218	1015
11219	622
11220	717
11221	969
11222	460
11223	597
11224	234
11225	651
11226	975
11227	1
11228	451
11229	604
11230	873
11231	1312
11232	182
11233	1137
11234	1059
11235	617
11236	949
11237	295
11238	1371
11239	115
11240	2
11241	145
11242	56
11243	4
11247	1
11248	1
11254	2
11255	1
11257	1
11261	1
11265	1
11273	1
11277	3
11292	1
11303	1
11305	3
11307	1
11310	1
11322	2
11335	1
11337	2
11342	2
11344	1
11346	1
11351	4
11352	8
11354	1279
11355	1333
11356	365
11357	1220
11358	876
11359	4
11360	640
11361	553
11362	471
11363	428
11364	742
11365	666
11366	298
11367	323
11368	579
11369	379
11370	285
11371	2
11372	1656
11373	792
11374	497
11375	2024
11377	1376
11378	381
11379	567
11380	3
11381	3
11383	1
11385	651
11395	1
11402	1
11411	242
11412	597
11413	730
11414	439
11415	305
11416	204
11417	205
11418	347
11419	414
11420	328
11421	191
11422	369
11423	402
11424	1
11425	3
11426	378
11427	374
11428	222
11429	232
1143	1
11430	4
11431	7
11432	792
11433	240
11434	797
11435	429
11436	155
11437	1
11439	3
11449	2
11455	1
11460	1
11474	1
11475	1
11476	1
11500	1
11501	56
11506	1
11507	113
11508	1
11509	24
11510	69
11512	1
11513	2
11514	12
11515	1
11516	41
11517	1
11518	29
11519	1
1152	1
11520	71
11522	1
11529	1
11530	169
11531	1
11534	1
11537	1
11542	79
11545	163
11546	1
11547	4
11548	1
11549	2
11550	67
11551	1
11552	58
11553	14
11554	96
11556	5
11557	72
11558	9
11559	117
11560	88
11561	87
11563	37
11565	35
11566	82
11568	92
11569	3
1157	1
11570	100
11571	1
11572	68
11575	12
11576	189
11577	117
11578	1
11579	16
11580	143
11581	114
11582	1
11590	107
11592	1
11595	1
11596	52
11598	127
11601	1
11603	3
11613	2
11619	1
11621	1
11632	1
11639	1
11676	1
11684	1
11691	418
11692	153
11693	91
11694	204
11695	1
11696	1
11697	70
11699	1
11701	12
11702	8
11703	11
11704	19
11705	9
11706	30
11707	1
11708	1
11709	27
11710	82
11712	1
11713	6
11714	53
11715	1
11716	13
11717	41
11718	5
11719	2
11720	15
11721	12
11722	11
11724	20
11725	36
11726	11
11727	6
11729	24
11730	9
11731	44
11732	15
11733	8
11734	1
11735	39
11738	4
11739	3
1174	1
11740	27
11741	19
11742	7
11743	94
11745	1
11746	166
11747	65
11749	2
11751	23
11753	100
11754	9
11755	9
11756	35
11757	29
11758	77
11762	22
11763	10
11764	10
11765	8
11766	14
11767	8
11768	35
11769	2
1177	1
11770	1
11771	106
11772	19
11773	2
11776	7
11777	5
11778	2
11779	12
11780	23
11782	6
11783	29
11784	3
11785	1
11786	3
11787	30
11788	32
11790	5
11791	169
11792	2
11793	40
11794	1
11795	19
11796	1
11797	71
11798	13
11800	1
11801	64
11802	2
11803	106
11804	10
11868	1
11877	1
11879	1
11893	1
11901	8
11903	3
11911	1
11927	1
11930	2
11931	1
11932	5
11933	5
11934	6
11935	12
11937	27
11940	3
11941	2
11942	3
11944	5
11946	8
11948	1
11949	1
11950	2
11952	4
11953	5
11954	2
11956	6
11957	3
11959	10
11962	5
11963	33
11964	31
11965	23
11967	5
11968	15
11969	2
11970	1
11971	2
11975	3
11976	11
11977	2
11978	9
11980	2
11995	1
1201	2
12010	2
12015	3
12018	4
12019	3
12020	1
12037	6
12043	1
12047	5
12054	35
12061	7
12065	8
12067	1
12075	6
12077	5
12078	3
12084	1
12085	1
12106	5
12110	13
12118	1
12123	1
12144	4
12148	2
12158	1
12159	8
12165	3
12166	1
12180	11
12182	3
12186	2
12188	1
12189	3
12196	1
12198	3
12201	2
12202	4
12203	21
12204	4
12205	4
12206	3
12207	75
12208	25
12209	5
12210	140
12211	115
12212	3
12224	1
12257	1
1230	14
12302	2
12303	3
12304	1
12309	11
12330	1
1234	1
1235	1
1236	6
12401	11
12402	1
12414	1
12428	1
12432	1
1244	1
12440	2
12442	1
12443	2
12449	2
1245	2
12457	2
12461	1
12464	1
12466	2
1247	2
12473	1
12474	1
12477	4
12484	1
12487	2
1248L	1
12490	1
12491	1
12498	5
12501	3
12502	2
12503	2
