-	1
00	1
0000	1
00000	90
000000	4
00174	1
008701	1
00914	1
00919	1
01105	1
01544	1
01624	1
01666	1
01748	2
01810	1
01830	1
01842	1
01843	1
01845	2
02061	7
02061-0296	1
02061-0601	1
02061-1624	1
02132	1
02150	1
02205	1
02360	2
02459	5
02494	1
02494-9136	1
03079	6
03079-0109	1
03101	1
03101-1514	1
06260	1
06490	1
06510	1
06901	1
07002	2
07003	2
07004	1
07008	1
07010	1
07017	1
07018	1
07020	2
07024	2
07030	16
07031	1
07039	3
07047	5
07054	1
07054-5020	2
070545020	1
07058-2012	1
07063	1
07071	3
07073	2
07076	1
07079	1
07083	4
07086	3
07087	5
07090	1
07091	1
07092	1
07093	6
07094	2
07095	1
07101	1
07101-0166	1
07101-0408	1
07102	2
07103	2
07104	1
07110	1
07111	1
07114	26
07201	6
07206	1
07301	1
07302	8
07304	2
07305	4
07306	2
07307	2
07310	12
07340	1
07361	1
07375	1
07407	1
07446-0585	1
07470	1
07546	1
07609	1
07627	1
07631	1
07632	12
07632-2524	2
07646	2
07650	4
07660	2
07663	1
07670	2
07711	1
07724	1
07731	1
07748	1
07876	1
07901	2
07927	1
07932	1
07960	1
07962	1
07981	1
08002	3
08003	5
08053	1
08055	1
08086	4
08091	1
08540	1
08540-1515	1
08650	2
08650-4903	1
08650-4929	1
08691	3
08701	1
08731	1
08735	1
08754	1
08824	1
08904	1
09211	1
09253	1
10000	200
100000	1
10001	7333
10002	12000
10003	11753
10004	1591
10005	1270
10006	973
10007	2648
10009	10053
1001	1
10010	5260
10011	10516
10012	8257
10013	9384
10014	8776
10016	9435
10017	4457
10018	3554
10019	11456
10020	246
10021	5750
10022	7068
10023	8883
10024	8333
10025	13038
10026	7438
10026-3117	1
10027	12742
10028	6084
10029	10581
10030	7325
10031	21392
10032	21134
10033	14039
10034	12048
10035	6907
10036	7602
10037	3610
10038	3047
10039	4366
10040	14315
10044	283
10048	55
10065	4972
10069	193
10075	3266
