11238-436	1
11238-615	1
11239	58
11241	31
11242	8
11243	6
11247	2
11249	265
11251	2
11253	1
11254	3
11255	1
11256	1
11280	1
11297	1
11306	1
11308	1
11314	3
11315	1
11318	1
11321	3
11325	1
11330	1
11335	1
11336	1
11342	1
11346	2
11352	3
11354	610
11355	366
11356	111
11356-110	1
11357	546
11358	490
11360	346
11360-213	1
11361	291
11362	196
11362 151	1
11363	322
11364	284
11365	291
11366	168
11367	368
11367-394	7
11368	458
11369	310
11370	183
11372	875
11372-456	2
11373	372
11373-343	1
11374	234
11374-300	1
11375	1110
11375-471	1
11376	2
11377	765
11377-314	1
11378	457
11378-191	1
11379	600
11380	1
11383	3
11385	662
11385-693	1
11397	1
11400	2
11410	1
11411	203
11412	347
11412-231	1
11413	344
11413-241	1
11414	315
11415	187
11415-104	3
11416	177
11417	239
11418	260
11418-242	1
11418-348	1
11419	256
11419-110	1
11419-190	1
1142	1
11420	233
11421	200
11421-172	1
11422	233
11423	215
11423-202	3
11424	5
11425	2
11426	279
11427	291
11428	113
11428-122	1
11429	138
11430	5
11432	687
11432-583	2
11433	185
11434	498
11435	389
11435-102	1
11435-402	1
11436	151
11438	1
11449	2
11452	1
11461	1
11473	1
11476	1
11482	1
11484	1
11500	1
11501	67
11504	1
11507	39
11509	20
11510	65
11512	1
11514	1
11516	43
11518	16
11520	53
11530	140
11533	1
11534	1
11542	50
11545	127
11547	6
11548	8
11550	33
11551	1
11552	44
11553	12
11554	63
11556	2
11557	65
11558	5
11559	89
11560	49
11561	89
11563	30
11565	30
11566	89
11567	1
11568	107
11569	6
11570	68
11572	67
11575	15
11576	154
11577	79
11579	15
11580	94
11581	115
11586	1
11590	103
11595	4
11596	39
11598	76
11619	1
11628	1
11637	1
11644	1
11691	275
11692	133
11693	110
11694	304
11697	121
11701	8
11702	12
11703	13
11704	7
11705	4
11706	25
11709	15
11710	53
11714	19
11715	5
11716	8
11717	12
11718	3
11719	2
11720	7
11721	8
11722	12
11724	9
11725	15
11726	20
11727	7
11729	17
11730	7
11731	18
11732	18
11733	11
11735	29
11738	3
11739	2
11740	17
11741	7
11742	7
11743	79
11746	108
11747	52
11748	1
11749	3
11751	11
11752	1
11753	72
11754	7
11755	5
11756	42
11757	15
11758	57
11762	13
11763	14
11764	4
11765	2
11766	14
11767	7
11768	30
11769	5
11771	46
11772	15
11776	8
11777	3
11778	4
11779	20
11780	16
11782	4
11783	13
11784	7
11786	3
11787	16
11788	11
11790	5
11791	101
11792	8
11793	29
11795	19
11796	3
11797	42
11798	5
11801	60
11803	50
11804	6
11901	8
11930	13
11933	3
11934	2
11937	26
11939	1
11940	4
11941	1
11942	1
11944	3
11946	4
11948	1
11949	1
11951	1
11952	13
11953	3
11954	10
11955	3
11956	1
11957	3
11957-053	1
11959	7
11960	5
11961	2
11962	2
11963	13
11964	4
11965	2
11967	2
11968	14
11969	2
11970	1
11971	3
11975	3
11976	4
11977	4
11978	11
12009	1
1201	1
12015	7
12016	2
12019	6
12020	2
12029	1
12037	2
12047	2
12051	3
12054	47
12056	2
12060	2
12061	2
12065	15
12067	4
12075	1
12077	6
12084	3
12095	2
12106	2
12110	23
12118	4
12122	1
12125	1
12144	4
12147	1
12158	6
12159	8
12165	7
12173	1
12180	6
12182	2
12184	2
12189	1
12196	2
12198	1
1220	1
12201	6
12202	4
12203	10
12204	6
12205	9
12206	5
12207	89
12208	31
12209	1
12210	121
12211	108
12215	2
12230	1
12235	1
12248	1
12250	1
1226	1
1230	5
12302	1
12303	5
12305	2
12306	2
12308	1
12309	6
12401	22
12404	3
12406	1
12407	1
12431	1
12433	1
12440	2
12442	1
12443	9
12448	4
12461	2
12461-530	7
12463	1
12464	2
12472	1
12477	1
12484	1
12491	1
12498	2
12501	1
12502	4
12508	12
12514	1
12516	1
12518	2
12519	2
12520	2
12524	7
12525	2
12526	1
12528	4
12529	1
12530	1
12531	1
12533	15
12534	3
1254	19
12540	8
12542	1
12545	8
12546	3
12547	1
12550	21
12553	11
12561	11
12563	3
12564	10
12566	1
12567	1
12569	6
12570	1
12571	3
12572	7
12574	2
12575	4
12578	2
12580	2
12581	1
12586	2
12589	4
12590	10
12594	1
12599	1
12601	4
12603	13
1266	3
1267	2
12729	1
12749	1
12754	1
12771	1
12775	12
12778	2
12779	5
12780	1
12785	2
12790	1
12803	1
12817	1
12824	3
12831	4
12845	1
12846	1
12849	1
12866	15
12936	1
12941	1
12993	4
13021	4
13027	2
13035	2
13057	2
13066	1
13068	1
13078	2
13082	1
13088	3
13104	1
13116	1
13121	2
13122	1
13142	1
13148	1
13166	1
13202	2
13203	3
13204	4
13205	2
13209	2
13210	3
13212	2
13218	1
13315	1
13357	1
13367	4
13411	1
13421	2
13424	2
13440	2
13460	1
13501	1
13503	1
13612	1
13617	1
13662	1
13664	1
13669	2
13676	1
13679	1
13733	1
13734	1
13757	1
13760	2
13784	1
13820	3
13850	2
13856	1
13901	7
13903	3
13905	2
14020	1
14031	2
14043	1
14048	1
14051	4
14052	2
14061	2
14064	1
14075	1
14092	1
14094	3
14150	1
14201	1
14209	1
14212	1
14213	2
14214	6
14216	1
14221	5
14222	2
14224	2
14225	1
14227	1
14228	2
14228-252	2
14301	2
14306	1
14424	3
14445	2
14450	2
14454	3
14502	2
14513	3
14526	2
14534	5
14541	1
14551	1
14564	1
14586	1
14604	5
14605	1
14607	1
14609	2
14610	3
14611	1
14612	8
14615	2
14616	1
14617	1
14618	2
1462	1
14620	4
14622	1
14623	1
14626	1
14701	1
14757	1
14817	1
14820	1
14830	3
14840	1
14845	1
14850	5
14867	3
14895	5
14905	1
15043	1
15068	1
15076	1
15084	1
15106	1
15108	1
1516	1
15201	3
15203	1
15206	1
15217	6
15218	1
15219	2
15222	2
15224	3
15232	1
15236	1
15642	1
15693	1
1581	1
16031	1
1606	1
16066	3
16150	1
16415	1
16740	1
16801	5
16803	1
16823	1
16828	2
16851	1
16868	1
16875	1
16880	1
1701	2
17011	1
17015	1
17018	1
17022	2
17042	1
17046	1
17067	1
17073	1
17078	1
17104	12
17109	2
17110	1
17112	2
1719	1
1721	1
17241	2
1730	2
17353	1
17356	1
17404	1
1741	1
1742	5
1746	4
1748	3
1752	1
1754	3
17545	1
17552	1
1760	3
17603	2
17627	1
17670	1
1773	4
17754	1
1778	6
179	1
17922	1
1801	1
18014	1
18015	1
18017	1
18020	4
18031	2
18036	3
18040	3
18062	1
18064	1
18069	1
1810	4
18101	1
18102	1
18103	2
18104	1
18202	1
1824	1
18241	2
1826	1
1830	2
18301	15
18302	1
18322	1
18324	7
18326	4
18328	1
18330	1
18336	1
1834	2
18343	1
1835	2
18350	2
18360	7
18371	2
18372	1
18411	2
18426	3
18428	2
1843	1
18435	1
18436	1
1844	2
1845	3
18458	2
18466	3
18504	1
18505	2
18509	1
1854	1
18603	1
18610	2
1867	3
18801	2
18822	4
1890	1
18902	1
18938	3
18940	4
18947	1
18974	1
18977	2
19002	3
19004	1
19006	2
19008	2
19010	6
19021	1
19026	2
19035	6
19040	1
19041	1
19046	2
19047	7
19050	3
19054	1
19061	1
19063	4
19064	1
19066	1
19067	9
19072	7
19073	2
19075	2
1908	2
19081	1
19082	2
19085	1
19086	2
19087	1
19090	1
19096	2
19102	4
19103	58
19103-143	18
19104	4
19106	5
19107	5
19111	2
19114	1
19118	7
19119	18
19120	1
19122	1
19123	1
19125	3
19128	3
19129	2
19130	8
19131	1
19134	3
19139	1
19143	6
19144	3
19145	1
19146	4
19147	10
19148	4
1915	2
19152	1
19153	1
1923	1
1930	10
19317	4
19333	2
19348	6
19355	4
19363	1
19380	3
19390	1
19406	1
19426	1
1944	1
19444	1
19446	2
1945	2
19454	3
19460	1
19462	1
19464	2
19468	7
19526	1
1960	2
19608	1
19610	1
1970	2
19701	3
19702	2
19703	4
19707	1
19711	2
19713	2
19720	1
19801	2
19805	2
19806	1
19807	2
1985	1
19901	1
19934	2
20001	124
20002	41
20003	37
20004	19
20005	30
20006	15
20007	30
20008	16
20009	65
20010	19
20011	33
20012	4
20013	1
20015	15
20016	28
20017	5
20018	10
20019	2
20020	5
20024	8
20036	18
20037	8
2006	1
20065	1
20110	1
20111	2
20112	3
20115	2
20117	1
20147	3
20151	1
20152	1
20165	1
20169	1
20171	1
20175	1
20176	3
20191	3
2025	4
2026	4
20268	1
2030	2
2035	3
2038	1
2043	6
2045	1
2050	4
2052	2
20603	7
2066	3
2067	2
20705	1
20706	3
20707	1
20712	2
20716	2
20719	1
2072	1
20720	1
20721	2
20722	4
20740	4
20743	4
20744	3
20745	3
20746	3
20748	2
20755	1
20764	1
20770	4
20772	2
20774	7
20781	1
20782	3
20784	4
20785	2
2081	1
20814	8
20815	28
20816	9
20817	12
20833	1
20850	4
20851	2
20852	4
20853	3
20854	6
20874	4
20876	1
20878	2
20879	3
20883	1
20895	1
2090	1
20901	1
20902	6
20903	7
20904-147	2
20906	4
20910	17
20912	4
21001	1
21012	1
21014	1
21015	2
21029	1
21042	1
21043	3
21044	11
21046	1
21057	1
21060	3
21061	2
21075	1
21076	44
2108	5
2109	3
21090	1
2110	3
21108	2
2111	8
21117	4
21122	1
21128	1
2113	1
21133	2
21136	2
2114	1
21146	3
2115	2
21153	1
2116	12
21163	1
2118	7
2119	2
2120	9
21201	2
21202	2
21206	1
21207	3
21208	1
21209	1
21210	6
21211	1
21212	5
21214	1
21215	4
21221	1
21222	1
21224	6
21227	1
21228	1
21230	3
21231	5
21234	2
21239	1
2124	5
21244	1
2125	1
2126	1
2127	4
2128	2
2129	6
2130	21
2131	7
2132	12
2134	3
2135	9
2136	1
2138	26
2139	9
2140	5
21401	8
21403	5
2141	4
2143	6
2144	12
2145	1
2150	3
2152	2
2155	10
2158	1
21620	1
2169	3
21706	1
2171	3
21710	3
21727	2
2176	1
21797	1
2180	2
21801	2
21804	1
21811	1
2184	1
2186	5
2189	1
22003	2
22015	3
22026	1
22031	2
22033	2
22039	4
22041	1
22042	1
22043	3
22044	3
22046	5
22066	1
2210	2
22101	3
22102	3
22134	1
2215	5
22151	4
22153	2
22180	6
22181	1
22182	6
22193	3
22201	26
22202	7
22203	2
22204	11
22205	5
22206	1
22207	8
22209	7
22213	4
22301	6
22302	9
22304	7
22305	1
22306	2
22307	4
22308	4
22310	2
22311	1
22312	1
22314	9
22315	3
22443	1
22473	2
22578	1
2260	1
22901	2
22903	1
22963	2
22980	1
2301	1
2302	2
23059	1
23060	1
23089	1
23112	1
23113	2
23114	1
23116	1
23185	1
23188	1
23219	1
23220	1
23221	3
23223	3
23225	1
23226	1
23235	2
23260	1
23320	1
23322	1
2339	1
23435	1
23451	1
23452	1
23462	1
23464	1
2347	1
23510	1
23518	2
2359	1
23661	1
23662	1
23666	1
23692	1
23703	1
23707	1
23821	1
23831	4
23832	1
23860	1
23943	1
24040	1
2421	6
24343	1
2445	8
2446	9
2452	2
2453	4
24556	1
2458	6
2459	4
2460	3
2461	4
2462	1
2465	4
2466	5
2467	6
2468	1
2472	4
2474	10
2476	5
2478	3
2481	8
2482	2
2492	12
2493	7
2494	2
2535	2
2539	2
2540	4
25419	1
2543	1
25443	1
2556	1
25560	1
2557	1
2568	1
2575	1
26062	1
26102	1
26104	1
26301	2
2635	1
2648	1
26505	1
2655	1
2657	4
2660	1
2667	1
2673	1
2675	1
27012	1
27048	1
27103	1
27104	1
27106	1
27107	2
27212	1
27278	1
27298	1
27302	1
27320	1
27360	1
2738	2
2740	1
27403	1
27405	1
27406	2
27409	1
2745	1
2748	2
27510	2
27514	4
27516	2
27517	2
27519	1
27520	1
27529	1
27549	1
27571	1
27587	2
2760	2
27601	2
27603	1
27606	3
27610	1
27612	1
27613	1
27614	2
27615	1
27616	3
27701	1
27705	4
27709	1
2777	1
27801	1
27839	1
28025	1
28027	1
28031	2
2806	1
28078	1
2809	2
28145	1
2816	1
2817	1
28173	3
28202	2
28203	1
28205	3
28207	1
28209	3
28210	1
28211	3
28214	1
28216	4
28217	1
28226	1
28227	1
28262	2
28269	3
28270	1
28277	1
28278	1
28356	1
28365	2
28387	1
2840	5
28403	1
28405	1
2842	1
2852	1
28540	1
28546	2
28557	1
2857	1
28574	1
2860	1
28607	2
28655	1
28791	1
28801	1
28805	2
2886	1
2891	2
2903	1
2905	4
2906	7
2907	1
29073	1
2908	4
2909	1
2912	1
2914	1
2920	2
29201	1
29205	1
29206	2
29229	1
29301	2
29302	2
29334	1
29341	1
29365	1
29401	3
29403	1
29405	1
29407	1
29412	4
29432	1
29451	1
29455	1
29466	2
29479	1
29483	1
29492	3
29505	1
29511	1
29576	2
29582	2
29585	1
29601	1
29615	2
29650	2
29681	1
29707	1
29732	1
29801	1
29805	1
29860	1
29919	1
30004	2
30008	1
30009	1
30014	1
30021	1
30022	1
30024	2
30030	5
30033	1
30034	2
30035	2
30038	2
30039	2
30040	2
30044	6
30045	2
30047	1
30060	1
30062	1
30064	2
30066	1
30067	1
30068	2
30071	1
30075	3
30078	4
30080	2
30082	5
30083	1
30084	1
30087	1
30093	2
30094	1
30097	4
30126	2
30127	2
30135	1
30143	1
3015	1
30168	1
30188	1
30214	1
30215	1
30233	1
30241	1
30252	1
30260	3
30263	1
30274	1
30281	1
30294	2
30296	1
30301	1
30303	2
30305	4
30306	3
30307	2
30308	5
30309	2
3031	1
30310	1
30311	6
30312	1
30313	38
30316	3
30318	3
30319	4
30324	1
30326	2
30327	5
30328	4
30331	6
30337	1
30338	1
30340	1
30341	1
30342	1
30344	3
30345	3
30349	2
30350	4
30363	1
3037	1
3038	1
3051	1
30518	1
30528	1
30552	1
30576	1
30605	1
30673	1
3079	1
30802	1
30809	4
30904	1
30907	1
30909	1
31021	1
31061	1
31069	2
31210	1
31324	1
31326	1
31401	1
31548	1
31632	1
31705	1
31721	1
31794	1
32025	1
32034	2
32043	1
32082	4
32092	1
32118	2
32127	1
32137	1
32162	2
32168	1
32169	1
32176	2
3221	2
32218	1
32219	1
32304	1
32305	1
32311	1
32312	2
32328	1
32401	1
3244	1
3245	1
32459	1
32550	1
32563	1
32569	1
32601	2
32608	1
32609	1
32615	1
32707	5
32713	1
32725	2
32738	2
32746	2
32750	3
32771	1
32773	2
32789	2
32803	2
32804	3
32809	1
32810	1
32811	1
32821	1
32825	3
32828	1
32829	1
32832	1
32835	2
32907	2
32922	1
32927	1
32935	1
32937	4
32940	2
32951	1
32952	2
32953	1
32955	1
32960	2
32963	2
32967	1
33009	2
3301	1
33019	4
33023	2
33024	2
33025	2
33026	1
33027	8
33028	2
33029	2
33035	1
33037	1
33040	1
33060	1
33062	10
33063	2
33064	2
33065	3
33066	1
33067	7
33068	3
33069	2
33071	2
33076	3
33109	6
33125	3
33129	5
33130	1
33131	13
33132	6
33133	5
33134	5
33136	1
33137	3
33138	9
33139	24
33140	14
33141	5
33143	5
33145	1
33149	4
33154	14
33155	3
33156	13
33160	8
33162	3
33165	1
33166	4
33169	1
33172	1
33176	3
33179	1
33180	11
33185	2
33190	1
33193	1
33219	1
33243	1
33301	5
33304	3
33305	7
33306	1
33308	10
33309	1
33311	1
33312	1
33313	2
33314	2
33316	2
33317	1
33319	2
33321	1
33322	1
33323	3
33324	1
33325	3
33327	1
33328	1
33329	1
33330	3
33331	1
33332	1
33351	2
33360	1
33401	11
33403	2
33405	1
33406	1
33407	4
33408	7
33409	1
33410	5
33411	1
33412	1
33414	4
33418	2
33431	4
33432	12
33433	3
33435	2
33436	7
33437	2
33441	1
33442	1
33445	5
33446	7
33449	3
33455	1
33460	1
33463	3
33467	3
33469	10
33470	1
33472	1
33473	2
33477	5
33478	1
33480	14
33483	2
33484	4
33486	1
33487	9
33496	4
33545	1
33556	1
33558	1
33559	1
33569	1
33570	11
33572	1
33573	1
33579	2
33602	3
33604	1
33606	5
33607	1
33611	1
33613	1
33614	1
33615	1
33617	3
33629	1
33647	2
33706	2
33715	4
33756	1
33763	1
33772	1
33782	2
33786	1
33801	2
33808	1
33838	1
33856	1
33881	1
33897	1
33898	1
33901	2
33907	1
33908	2
33909	1
33912	1
33914	1
33921	1
33948	1
33950	1
33952	1
33953	1
33955	1
33957	1
33983	3
34102	5
34103	2
34105	1
34108	1
34110	2
34119	2
34135	4
34145	2
34200	9
34201	2
34208	1
34209	7
34221	1
34228	1
34235	1
34236	4
34238	4
34239	2
34243	5
34275	1
34285	1
34292	5
34293	2
3431	4
3440	1
34442	1
34465	1
34470	15
34471	1
34472	2
34476	1
34482	1
34602	1
34604	2
34606	1
34655	1
34667	2
34668	3
34683-176	1
34684	2
34685	2
34689	1
34698	1
34711	2
34712	1
34714	1
34746	1
34747	2
34759	2
34786	3
34787	1
34951	2
34952	1
34953	2
34981	1
34986	1
34990	2
34994	2
34997	2
35126	1
35147	1
35210	1
35243	1
35401	1
35749	2
35758	2
35763	2
35805	1
36064	1
36109	1
36117	1
36301	1
36303	2
36467	2
36542	3
36587	1
36608	1
36695	2
36703	1
36853	1
37013	1
37027	3
37042	4
37064	1
37066	1
37067	2
37076	1
37167	1
37174	1
37203	2
37205	3
37206	2
37207	1
37208	1
37209	1
37211	2
37212	3
37214	1
37215	3
37221	1
37343	1
37375	2
37405	1
3745	1
3753	4
3755	1
37660	1
37663	1
37774	1
37830	2
3784	1
37861	1
37879	1
37902	1
37917	1
37918	1
37920	1
37922	2
37930	1
3801	3
38103	1
38111	1
38117	1
38119	2
38120	2
38125	1
38128	1
38138	1
3820	1
38242	1
3842	2
3854	1
38578	1
3860	2
3865	2
38655	1
38801	1
3894	1
39042	1
3909	1
39194	1
39507	1
39556	1
39705	2
4005	1
40067	1
40108	1
4011	5
40203	1
40204	1
4021	1
40217	1
40218	1
40223	1
4027	1
40299	1
4032	1
40353	1
4037	1
4038	6
40409	1
40504	1
40508	1
40509	1
40513	1
40588	1
4069	1
4074	3
40744	1
4078	1
4084	1
4086	2
4092	2
4101	11
41011	1
4102	14
4103	7
4105	3
4106	3
4107	12
4112	2
41754	1
42025	1
4240	2
42647	1
43050	1
43065	2
43081	2
43160	1
43202	1
43210	1
43212	1
43215	1
43220	1
43221	1
43230	1
43235	3
43623	1
4402	1
44040	1
44041	1
44094	1
44102	5
44106	2
44107	1
44112	1
44113	1
44115	1
44118	6
44120	1
44122	2
44124	1
44125	1
44139	4
44140	1
44144	1
44202	1
44216	1
44286	1
44303	1
44311	1
44406	1
44425	2
44481	1
44602	1
4468	1
44701	1
44720	2
44814	1
45013	1
45069	1
45103	1
45133	1
45140	1
45150	1
45177	2
45202	2
45205	1
45208	2
45211	1
45226	1
45227	1
45233	1
45242	1
45243	1
45249	3
45305	1
45402	1
45404	1
45409	3
45414	2
45420	1
45440	1
45459	1
45840	1
46033	1
46077	3
46107	1
46112	1
46135	2
46142	1
46151	1
46203	1
46205	1
46208	1
46220	1
46224	1
46226	2
46241	1
46260	1
46268	1
46304	1
4631	6
46383	1
46385	1
46391	1
46530	2
46556	1
46614	1
46617	3
46637	11
46804	1
46807	1
47401	3
47714	1
47720	1
48009	1
48026	2
48038	3
48042	1
48044	6
48067	1
48070	1
48071	1
48072	1
48073	1
48084	1
48085	1
48092	2
48095	2
48098	2
48103	6
48104	1
48105	1
48135	1
48138	2
48150	2
48152	2
48167	1
48168	1
48180	2
48186	1
48187	5
48188	1
48192	1
48197	6
48201	1
48204	2
48207	2
48209	2
48212	3
48225	1
48226	3
48227	1
48230	3
48237	2
48302	4
48304	3
48306	1
48307	3
48309	2
48310	2
48313	5
48314	1
48315	2
48316	1
48317	2
48322	2
48323	1
48324	1
48331	8
48334	2
48335	1
48336	1
48363	3
48374	3
48377	2
48381	1
48393	1
48433	3
48439	2
4849	1
48507	1
4853	1
48602	1
4863	1
48640	1
48658	1
48823	4
48842	1
48864	1
48910	4
49007	1
4901	1
49010	1
49014	1
49015	1
49072	1
49085	1
49449	1
49455	1
49506	1
49512	1
49648	1
49712	1
49720	8
4978	1
49829	1
49855	1
50010	5
50021	4
50023	2
50112	3
50131	1
50265	1
50311	1
50312	2
50314	3
50315	1
50558	1
50579	1
5059	1
5091	1
5155	1
52003	1
52245	1
52556	1
5261	1
52722	1
53012	1
5303	1
53037	2
53045	1
53051	6
53072	1
53083	1
53085	2
53150	4
53188	1
53204	1
53208	2
53211	2
53212	1
53213	1
53214	1
53217	2
53218	1
53219	1
53223	1
53227	2
53402	1
5346	1
53523	1
53548	1
53558	2
53562	1
53566	1
5359	1
53703	9
53704	8
53711	5
53712	1
53715	1
53716	2
53913	1
54082	1
54229	1
54403	2
54476	1
54481	1
54636	1
5464	1
54701	1
5482	1
5491	1
54943	1
54944	1
54982	1
55044	1
55076	2
55104	2
55107	1
55108	1
55122	1
55311	1
55318	1
55331	3
55343	1
55347	1
55391	2
55403	2
55404	1
55405	3
55406	2
55407	1
55408	3
55409	1
55410	3
55413	1
55414	2
55415	1
55416	1
55419	3
55426	1
55434	1
55441	1
55811	2
55902	3
55987	1
5602	2
5701	1
57186	1
5751	2
5753	1
57702	1
58554	1
59011	1
59106	1
59474	1
59601	1
59632	2
59718	1
59719	1
59803	2
59825	1
59937	1
60004	2
60010	1
60015	3
6002	6
60022	1
60025	1
60026	1
6003	1
60035	3
60041	1
60047	5
60060	4
60062	1
60067	2
60068	1
60076	4
60077	1
60089	2
60091	2
60093	3
60103	1
60108	2
60123	1
60126	3
60130	2
60134	2
60137	1
60174	1
60175	1
60178	1
60185	2
60188	1
