.	1
0	1
000	1
0000	1
00000	45
000000	1
0000000	1
01748	3
01810	3
01830	3
01841	1
01960	2
02061	3
02061-5055	1
02061-536	1
02359	1
02360	3
02360-4807	3
02459	5
02494	1
02556-1965	1
03062	1
06093	1
06516	1
06901	1
07000	1
07001	3
07004	1
07008	1
07012	1
07014	2
07015	1
07020	3
07021	1
07024	2
07030	14
07032	1
07036	1
07042	1
07047	1
07070	1
07072	2
07082	1
07086	5
07087	1
07094	2
07095	2
07101-4133	1
07102	2
07103	1
07111	2
07114	9
07192-5039	1
07201	2
07203	1
07208	2
07302	9
07304	2
07305	3
07306	2
07307	1
07310	7
07407	1
07410	1
07424	1
07446	1
07446-0585	2
07481	1
07601	1
07604	1
07631	4
07632	3
07632-0274	1
07644	1
07660	1
07660-0511	1
07663	1
07670	1
07724-0500	1
07726	1
07747	1
07801	2
07840	1
07920	1
07927	5
07945	1
07962	1
08002	6
08002-3053	1
08003	1
08043	1
08083	1
08086	1
08260	1
08650-4907	1
08691	1
08701	3
08721	1
08736	1
08873	1
08904	1
0907469	1
10000	186
100000	2
10001	7387
100017	1
10002	13719
10003	14435
10004	1598
10005	1379
10006	1385
10007	3260
10009	11126
10010	5326
10011	11909
10012	9498
10013	10406
10014	10341
10015	1
10016	11602
10017	5711
10018	4104
10019	12254
10020	341
10021	8590
10022	8000
10023	9644
10024	10119
10025	16018
10026	8137
10027	12963
10028	6578
10029	10402
10030	8419
10031	23251
10032	22803
10033	16027
10034	11798
10035	7512
10036	8607
10037	4366
10038	3509
10039	5860
10040	14118
10044	269
10048	133
10059	1
10065	4563
10069	91
1007296	1
10075	2717
10087	2
10116	1
10116-1702	1
10128	7604
10162	6
10163	2
10249	1
10268-0996	1
10278	3
10280	442
10281	14
10282	181
10300	1
10301	10094
10302	4367
10303	4959
10304	8892
10305	7604
10306	11553
10307	2143
10308	4758
10309	4995
10310	5310
10312	10651
10314	15040
10370	1
10400	1
10430	1
10451	9686
10452	22205
10453	23876
10454	6556
10455	9015
10456	19227
10457	25174
10458	24683
10459	12680
10460	15767
10461	9794
10462	15249
10463	11962
10464	1252
10465	6421
10466	14445
10467	26316
10468	23858
10469	12236
10470	3644
10471	3158
10472	15335
10473	7626
10474	5147
10475	2236
10502	1
10509-5709	1
10523	7
10526	1
10530	2
10532	14
10533	2
10541	1
10550	4
10552	1
10553	1
10573	1
10577	8
10577-0800	1
10580	1
10589	1
10591	1
10594	1
10594-0209	1
10601	5
10604	6
10605	1
10701	3
10704	2
10705	2
10706	1
10708	3
10710	3
1075	1
10751	1
10754	1
10801	1
10803	31
10804	2
10805	3
10918	1
10977	1
1100	1
11001	649
11003	11
11004	1953
11005	27
11010	3
11021	8
11023	3
11030	2
11040	444
11042	1
11050	3
11053	1
11096	6
11096-0612	1
111	1
11101	9451
11102	5931
11103	7681
11104	5877
11105	6780
11106	6941
11109	112
11111	2
111111	1
11111111	1
11132	1
11201	10838
11203	16444
11204	12073
11205	9265
11206	15572
11207	25287
11208	20120
11209	13426
11210	12600
11211	20864
11212	17069
11213	20936
11214	14964
11215	15787
11216	22402
11217	8932
11218	15635
11219	13984
11220	14355
11221	27697
11222	9162
11223	12999
11224	4610
11225	19201
11226	34368
11228	5728
11229	14358
11230	17816
11231	7233
11232	7059
11233	21364
11234	14326
11235	15126
11236	12333
11237	16631
11238	15244
11239	579
11315	1
11354	7948
11355	11172
11356	4577
11357	7120
11358	7323
11359	25
11360	1926
11361	5200
11362	2788
11363	1693
11364	4778
11365	5698
11366	3172
11367	6916
11368	14795
11369	6821
11370	3960
11371	38
11372	10807
11373	13000
11374	6181
11375	12743
11377	16340
11378	8096
