00000	34
000000	1
000000000	4
00001	8
0001	1
00010	1
00011	1
00014	4
00023	2
00036	1
00045	1
00060	1
00101	2
001100004	1
001130075	1
001130077	3
0016	1
00211	1
00218	1
00229	2
00236	1
00289	4
00307	1
00314	1
00354	1
00357	1
00361	7
00372	1
00379	1
00415	1
00628	1
00646	2
006464803	1
00712	3
00746	3
00760	1
00762	1
00769	3
00773	1
00793	1
00807	1
00830	1
00831	1
00900	1
00966	1
00979	1
00985	1
01002	1
01004	3
01006	1
01014	2
01030	1
01060	1
01075	3
01095	1
01106	1
01109	4
01110	2
01111	3
01115	5
01121	2
011234000	1
01130	1
01135	2
01136	1
01137	1
01138	1
01201	4
01224	2
01226	1
01230	10
01254	1
01262	12
01282	2
01302	1
013095	1
01311	2
01312	3
01354	1
01360	1
01375	1
01414	1
01452	4
01461	4
01469	1
01471	1
01472	1
01475	5
01504	2
01537	3
0154	2
01570	1
01581	22
01606	1
01608	1
01609	1
01701	11
01702	44
01730	2
01736	1
01740	1
01741	10
01742	2
01752	3
01760	11
01772	1
01776	1
01796	1
01801	14
01803	4
01810	5
01851	3
01852	3
01864	3
01866	1
01875	1
01879	3
01881	1
01907	2
01915	2
01945	5
01950	1
01951	3
019601328	1
01983	1
02021	35
02025	1
02026	10
02027	3
02035	2
02043	10
02062	14
02067	1
02083	8
02093	1
02102	1
02108	7
02109	72
02110	136
02111	13
02114	20
02116	217
02117	3
02118	7
02125	1
02131	2
02132	11
02138	19
02139	3
02140	26
02143	3
02145	4
02148	1
02155	2
02159	4
02162	1
02163	1
02166	1
02169	23
0218	1
02199	10
02202	3
02210	40
02222	1
02269	1
02302	3
02331	2
02332	1
02356	1
02365	1
02368	6
02370	1
02420	2
02421	2
02445	18
024455705	2
02446	4
02451	12
02453	2
02454	45
024549161	1
02458	29
02459	2
02461	28
02467	5
02472	1
02478	10
02481	22
02482	1
02485	1
02492	18
02493	5
02494	2
02575	3
02612	1
02657	3
02667	1
02703	2
02767	1
02771	5
02779	4
027791906	4
02780	1
02806	2
02807	1
02810	4
02812	1
02813	3
02817	1
02818	84
02840	54
02865	11
02886	73
02888	1
02895	110
028956146	3
02903	1
02904	2
02905	56
02906	1
02909	2
02920	9
029206032	1
02976	4
02985	2
03042	2
03055	1
03079	36
03101	1
03108	2
03222	1
03276	2
03304	1
03431	11
03458	3
03602	3
03608	1
03734	2
03755	2
03773	4
03801	15
03833	1
03842	1
03862	1
03885	1
03895	1
03948	1
04006	1
04011	2
04062	1
04074	2
04094	1
04101	18
04150	6
042252	1
04531	1
04555	1
04609	1
04623	1
04642	3
04652	1
04677	1
04752	1
04769	3
04843	1
04863	2
05155	1
05251	1
05254	1
05255	1
05257	7
05301	1
05352	1
05401	6
05403	27
05408	1
05461	1
05482	1
05602	1
056479660	1
05658	1
05672	1
05673	1
05674	6
05751	5
05818	1
06001	5
06002	1
06006	2
06010	4
06013	5
06018	3
06023	15
06032	1
06033	173
06040	1
06051	4
06052	2
06053	9
06055	2
06058	2
06067	5
06068	12
06071	1
06074	30
06082	6
06085	1
06092	2
06093	1
06098	1
06103	114
061033604	7
06105	7
06106	2
06108	6
06110	7
06114	2
06117	13
06118	20
06134	2
06150	1
06239	3
06268	2
06281	2
06325	1
06333	1
06339	4
063460028	1
06355	4
06357	8
06360	1
06371	6
06378	1
06403	1
06405	4
06409	6
06410	8
06411	1
06412	2
06418	2
06419	21
06430	53
06437	5
06443	8
06450	1
06460	5
06467	2
06468	7
06470	2
06473	3
06477	6
06480	3
06482	1
06484	5
06488	9
06489	2
06490	2
064901074	1
06492	3
06497	1
06502	5
06510	2
06511	90
06512	1
06514	5
06516	5
06519	1
06524	6
06525	12
065251717	2
06570	8
06604	3
066042423	6
06605	3
06606	1
06607	2
06610	5
06611	11
06612	9
06615	3
06680	2
06701	1
06708	1
06710	1
06716	1
06742	1
06752	2
06754	1
06755	3
06759	1
06776	25
06777	3
06783	2
06784	24
067842001	28
06785	1
06790	4
06793	1
06794	1
067982637	1
06801	1
06804	10
06807	13
06810	8
06811	9
06812	6
06813	1
06820	34
068205041	24
06821	2
06824	85
06825	14
0683	1
06830	392
06830;	1
06831	353
06832	2
06836	8
06839	1
06840	143
06850	9
06851	16
06853	4
06854	16
06855	21
06856	2
06867	1
06870	79
068702222	1
06871	1
06873	1
06877	26
06878	40
06880	102
068801106	2
06881	6
06883	6
068832325	1
06888	1
06890	30
06890203	1
06894	1
06896	8
06897	88
06899	1
06901	50
06902	148
06903	44
069035152	2
06904	1
06905	40
06906	12
06907	4
06961	1
07001	11
07002	337
070020000	1
070023909	1
07003	135
07004	66
07005	28
07006	51
07008	66
070080000	1
07009	18
07010	80
07011	17
07012	50
07013	11
070133398	1
07014	33
070141069	4
070141553	1
07015	1
07016	77
07017	12
07018	3
07020	28
07021	9
07022	6
07023	6
07024	842
070244630	1
070244988	1
070247547	1
07026	13
07027	6
07028	1
07029	5
07030	299
070305502	1
07031	24
07032	27
07033	11
07034	1
07035	3
07036	102
070360000	1
07037	2
07039	105
070390000	2
070391	1
070398234	1
07040	12
07041	27
07042	39
07043	12
07044	9
07045	14
07046	2
07047	614
070476449	1
07049	1
07050	16
07052	105
070520000	6
07052_.	1
07054	2179
07055	46
07056	1
07057	19
070571851	3
07058	5
07059	29
070592722	1
07060	12
070608	2
07061	9
07062	4
07063	3
07064	7
07065	11
07066	19
07067	13
07068	195
07069	24
07070	46
07071	49
07072	3046
07073	88
07074	7
07075	1
07076	146
070762700	1
07077	2
07078	222
07079	34
070790000	1
07080	327
07081	56
07082	22
07083	56
070836332	3
07084	2
07085	1
07086	41
070866927	1
07087	31
07088	2
07090	16
070905	1
07091	1
07092	18
07093	403
07094	512
070941515	1
07095	452
07096	83
07097	1
070979800	1
07099	1
07100	1
07101	2
07102	891
071020	1
071022321	1
071023024	4
07103	1
07104	31
071040100	1
07105	112
071054709	1
07107	4
07108	1
07109	18
07110	21
07111	213
071110545	1
07112	7
07114	25
07130	4
07152	1
07182	1
07190	2
07201	46
07202	6
07203	11
07204	51
07205	26
07206	16
07207	6
07208	16
07209	1
07210	1
07224	1
07241	1
07268	1
07285	3
07301	4
07302	791
073023118	1
073024699	2
07303	26
07304	18
07305	24
07306	132
07307	29
07309	10
07310	619
073101007	1
073101616	23
073101680	6
07311	308
073114999	5
07320	1
07331	4
07362	4
07363	1
07401	32
07405	18
07407	14
074070397	1
07410	51
07412	15
07416	2
07417	30
07419	23
07420	2
07421	2
07423	9
07424	27
07427	1
07428	2
07430	110
07431	1
07432	6
07435	12
07436	30
07440	2
07444	2
07446	41
07450	28
07451	1
07452	38
074521433	1
07454	1
07456	7
07457	1
07458	65
07462	1
07463	5
07466	1
07470	141
074707516	4
07471	4
07474	12
07480	1
07481	8
07501	6
07502	2
07503	91
07504	7
07505	2
07506	9
07508	21
07509	1
07511	6
07512	161
07514	26
07519	3
07531	1
07540	2
07549	1
07550	1
07555	1
07566	4
07572	3
07576	2
07600	2
07601	109
07601\	1
07602	2
07603	4
07604	18
07605	59
076051408	2
07606	28
07607	20
07608	40
07610	1
07620	51
076200533	2
07621	24
07624	97
07625	10
076255305	1
07626	62
07627	26
07628	17
07630	22
076300302	2
07631	303
07632	823
076321908	1
07635	1
07637	1
07640	18
07641	12
07642	31
076422740	1
07643	31
07644	43
07645	168
07646	16
07647	224
07648	46
07649	19
07650	46
07652	867
076520910	3
076525103	1
07652`	1
07653	53
07656	27
07657	32
07660	22
07661	45
07662	29
07663	56
07666	409
07670	119
07675	132
07676	28
076765122	2
07677	22
07681	5
07683	1
07684	1
077002	4
07701	231
077015009	2
07702	11
07704	16
07710	8
07711	35
07712	21
07718	10
07719	125
07720	6
07721	2
07722	46
077220000	1
077221409	1
07723	25
07724	182
077242200	1
077243317	1
07725	1
07726	153
077260000	7
077263631	1
07727	6
07728	159
077280000	1
077286924	1
07730	29
07731	40
07732	5
07733	173
077330000	17
