#&&	5
#&@	5
$(	21
$@	4
040	3
04005	2
04043	1
04051	1
04064	1
04072	1
04073	2
04079	2
04101	5
04102	5
04103	1
04105	2
04106	12
04107	6
04212	1
04240	1
04281	3
04302	1
043085	1
04330	1
04401	1
04427	3
04530	2
04555	1
0468	1
04843	1
04915	1
05170	2
05201	1
05346	1
05401	7
05403	3
05414	6
05454	1
05478	8
05527	1
05647	1
05674-964	1
05701	1
05753	2
05759	1
05763	2
05774-962	1
0583	1
05851	1
05859	1
06000	2
06001	2
06002	33
06010	42
06016	1
06018	1
06031	4
06032	4
06033	1
06037	5
06039	1
06040	47
06042	18
06050	1
06051	50
06052	19
06053	134
06058	1
06060	2
06061	1
06062	7
06064	1
06066	11
06067	168
06068	1
06069	3
06073	1
06074	51
06078	1
06082	6
06083	1
06084	4
06085	4
06088	1
06089	1
06095	43
06096	18
06097	1
06098	8
06101	1
06103	2
06105	20
06106	12
06107	37
06108	26
06109	4
06110	24
06111	154
06112	28
06114	21
06115	1
06117	17
06118	73
06119	18
06120	2
06123	1
06126	1
06134	13
06144	2
06150	1
061606	22
06226	3
06239	4
06250	1
06256	6
06280	2
06302	1
06320	40
06333	9
06335	1
06340	12
06354	1
06355	2
06360	129
06371	1
06374	7
06375	2
06380	3
06382	1
06385	2
06387	1
06401	12
06402	1
06403	12
06404	1
06405	43
06410	6
06412	1
06413	2
06415	26
06416	3
06418	27
06419	28
06430	15
06432	3
06436	1
06437	2
06438	1
06443	1
06447	2
06450	44
06451	7
06455	1
06457	23
06459	1
06460	66
06461	6
06468	26
06470	8
06471	3
06473	21
06475	16
06477	2
06477-101	1
06478	14
06479	2
06482	2
06483	10
06484	39
06488	8
06489	11
06490	1
06492	34
06497	6
06498	1
06501	1
06510	31
06511	54
06512	20
06513	80
06514	31
06515	18
06516	211
06517	15
06518	28
06519	13
06525	4
06530	1
06540	1
06573	1
06601	31
06604	121
06605	201
06606	254
06607	17
06608	96
06610	106
06611	56
06612	2
06614	79
06615	38
066156106	1
06616	1
06640	1
06660	15
0668	1
06685	1
06702	18
06704	33
06705	58
06706	12
06708	103
06710	45
06712	2
06716	4
06751	1
06756	1
06757	3
06759	3
06770	36
06776	80
067760000	1
06779	3
06782	1
06784	3
06787	2
06790	23
06795	7
06798	2
06800	1
06801	68
06802	1
06803	1
06804	23
06806	1
06807	38
06810	232
06811	80
06811-342	1
06812	8
06813	5
06818	1
06820	108
06824	53
06825	53
06825-485	1
06825-700	1
06830	229
06830-629	1
06831	65
06832	1
06836	15
06836-162	1
06840	141
06850	220
06851	114
06852	12
06853	3
06854	202
06855	87
06856	1
06858	1
06867	1
06870	13
06877	19
06878	28
06880	57
06880-661	3
06883	9
06885	1
06890	5
06896	11
06897	17
06900	1
06901	91
06902	591
06903	40
06904	4
06905	165
06906	52
06907	97
06908	9
06909	1
06911	1
06912	1
06925	1
07	4
07000	6
07001	788
070010000	1
070011018	2
07001164	1
070011644	2
070011723	1
07002	3145
070020000	4
070021766	1
070022325	1
070022747	2
070022802	1
070022814	1
070023824	1
070023921	1
070023935	1
070024	1
070024139	1
070024584	1
070024651	1
070024922	1
070025806	1
070029999	1
07003	915
070034831	1
070035911	1
07004	264
07005	88
07006	146
07007	17
07008	6123
070080000	3
070081332	1
070082104	1
070082702	2
070082705	1
070082713	1
070082839	1
070083128	1
070083370	1
07009	49
07010	880
07010-	1
07010-100	1
07010-62	2
070101415	1
070101502	1
070102428	1
070102717	1
070102802	1
07011	615
070110000	1
070112435	1
070113246	1
070113900	1
070114223	1
07012	187
07013	252
070132001	1
07014	105
07015	35
07016	54
07017	944
070173784	1
07018	633
07018-	1
070180000	3
070181445	1
070183404	1
07019	29
07020	111
07021	6
07022	468
070221101	1
07023	17
070231369	1
07024	1401
07024-292	7
07024-430	1
070240000	4
070241750	2
070242224	1
070244822	1
070245852	1
07025	32
07026	391
070261206	1
070262238	2
07027	35
07028	1246
07029	417
07029-220	1
070291815	1
070291832	1
0703	1
07030	151
070304	1
07031	266
070310000	1
070315510	1
070316316	1
07032	744
070320000	2
070321536	1
070323530	1
07033	67
07034	55
07035	31
070352031	1
07036	687
070362944	1
07037	26
07039	305
070398203	1
0704	1
07040	421
07041	95
07042	239
07043	37
07044	49
07045	29
07046	7
07047	2016
07047-	1
07047-152	2
070470000	2
070471098	1
070471171	1
070472153	1
070472939	2
070473035	1
070473914	1
070475137	1
070475435	1
07049	5
07050	926
070501245	1
070501743	2
07051	72
07052	760
070524413	1
07053	2
07054	259
070541953	1
07055	469
07055-582	1
070553049	1
070555611	1
07056	3
07057	307
07058	32
070589328	1
07059	50
07060	395
07060-412	3
070600000	1
070604632	1
070606638	2
07061	1
07062	89
070621910	1
07063	89
070631670	4
07064	135
070641211	1
07065	189
07066	67
07067	274
070671302	1
07068	49
07069	5
07070	402
07070-180	1
070700000	1
070701003	1
070701701	1
07071	353
070710000	1
070713240	1
07072	191
070720000	1
070721010	1
070721021	1
070721548	1
070721622	1
070721703	1
070721714	1
07073	127
07074	66
07074-113	2
07075	68
07076	64
070761812	1
07077	75
07078	104
07078-271	2
07079	157
07080	149
070803944	1
07081	172
07082	15
07083	1515
070834223	1
070834234	2
07084	4
07086	436
070860000	1
070865601	2
070867102	4
070867130	1
07087	1770
070870000	2
070872518	1
070873416	1
070874713	1
070875904	1
070876026	1
070877731	1
07088	43
07089	4
07090	38
070902422	2
07091	5
07092	362
07093	1496
07093-123	1
070932000	3
070932262	1
070934321	4
070934330	2
070934680	1
07094	1647
07094-374	2
07095	423
07095-382	1
07096	50
07097	9
07100	3
07101	99
07101-796	1
07102	346
07103	475
071030000	1
071031228	1
07104	900
071041000	1
071041235	1
071041909	1
071042166	1
07105	451
071050000	1
07106	776
071060000	2
07107	418
071072424	1
071072436	1
071073069	1
07108	315
07108-302	1
071081530	1
071081705	1
071081713	1
07109	423
071093526	1
07110	171
07110-350	1
07111	2606
07111-111	2
071110000	5
071111209	1
071111311	1
071112279	1
071113303	1
071114007	1
07112	699
071121853	1
071122213	1
07114	430
07116	12
07117	1
07123	1
07132	1
07160	2
07166	1
07172	5
07189	2
07190	1
07195	2
07200	1
07201	946
072011059	1
072011726	1
07202	609
072023699	1
07203	507
07203-	1
07203-180	2
072033015	1
07204	102
07205	753
072051738	1
07206	266
072061024	1
07207	106
07208	755
072082626	1
072085927	1
07210	1
07221	1
07223	1
07226	2
07241	1
07265	6
07272	1
07283	2
0730	1
07300	1
07301	22
07302	2239
073020000	3
07303	165
07304	2261
073040000	4
073041123	1
073041559	1
073041620	7
073041817	2
073042125	2
073043	1
073044008	1
07305	1859
07305-140	1
07305-330	1
073050000	1
073051301	1
073051835	1
073052118	1
073052194	2
073052608	1
07306	9774
07306-	1
07306-000	1
07306-251	1
07306-632	1
073060000	4
073061715	1
073061812	1
073062485	1
073063219	3
073063243	1
073063448	1
073064597	1
073064709	1
073064803	3
073065022	1
073065234	1
073065321	1
073065438	1
073065449	1
073066418	1
073066511	1
073066608	1
073066802	1
07307	1798
073070000	2
073071922	1
073071923	1
073072332	2
073072602	1
073072802	1
073073522	1
073073650	1
073073905	1
073073912	1
073074132	1
073074401	1
07308	42
07309	1
07310	64
07311	2
07314	2
07316	6
07328	1
07335	6
0734	1
07346	1
07347	1
07363	1
07367	1
07382	2
07401	39
07402	17
07403	14
07405	176
074052983	1
07406	1
07407	566
07407-132	2
074071629	1
07410	1110
074104050	1
074105908	1
07411	1
07412	1
07416	14
07417	113
074171301	2
07418	2
07419	160
07420	9
07421	8
07422	44
07423	2
07424	234
07424-300	1
07430	623
07432	27
07435	15
07436	47
07438	90
07439	12
07440	11
07442	67
07444	6
07446	32
07450	85
074505314	1
07451	2
07452	67
07456	20
07457	6
07458	70
07460	5
07461	12
07462	49
074629628	1
07463	7
07465	4
07470	332
07474	2
07480	25
07480-371	1
07481	17
07485	2
07494	7
07495	38
07497	1
07501	282
075011110	1
075011582	1
075013614	1
07502	266
075021330	1
075022027	1
07503	541
075030000	2
075032008	1
075032678	1
075032938	1
07504	117
075041708	1
075041811	1
075042037	1
075042227	1
07505	13
07506	58
07507	4
07508	219
07509	7
07510	2
07512	63
07513	108
075131412	1
07514	406
075140000	2
075142318	1
07519	5
07522	166
07524	108
075240000	2
075242304	1
075242617	1
07532	1
07538	1
07540	1
07550	2
07552	3
07554	1
07562	3
07574	4
07601	1160
07601-672	1
076015339	1
07602	15
07603	190
076031309	1
076031701	1
07604	247
076042004	1
076042607	1
07605	198
07606	71
076066	1
07607	288
076071533	1
076071836	1
07608	44
07609	3
07610	1
07612	3
07614	6
07617	1
0762	1
07620	38
07621	689
07621-132	2
07622	3
07623	1
07624	200
07625	2
07626	69
07627	46
07627-270	1
076270132	1
07628	172
07630	48
076301218	1
07631	638
07631-414	1
07632	204
07632-293	2
0764  EN7	3
07640	46
07641	48
07642	98
07643	839
076431370	1
07644	1225
076441438	1
076442507	1
07645	85
07646	390
07646-182	1
07647	70
076472301	1
07648	142
07649	38
076490000	1
07650	803
07650-	2
076500000	1
076501320	1
07651	1
07652	593
07652-341	1
076525204	1
07653	28
07654	9
07655	1
07656	26
07657	388
07657-272	5
076571318	1
076572520	1
07660	539
076602250	1
076602329	1
07661	104
07662	136
07663	184
07665	3
07666	1512
07666-033	1
07666-463	2
076662353	1
076663934	3
076664932	3
076666525	2
07668	2
07670	100
076702838	1
07675	86
076755709	1
076756265	1
07676	115
07677	61
07681	1
07690	13
07693	6
07698	1
07700	1
07701	101
07702	4
07703	1
07705	1
07708	13
0771	1
07710	1
07711	3
07712	97
077125178	1
07716	21
077161622	1
07718	12
07719	41
07720	6
07721	120
07722	39
07723	15
07724	28
07724-242	1
07724-475	1
077241221	1
07725	1
07726	736
07726-069	1
07726-322	2
077268881	2
07727	12
077273602	1
077273641	1
07728	424
077284349	1
07730	102
07731	95
07731-241	1
077311723	1
07732	22
07733	43
07733-160	1
07733-228	3
07734	116
07735	113
07737	3
077371206	1
07738	14
07739	1
07740	114
077404545	1
07741	4
07746	222
07746-176	1
07747	412
077472650	1
07748	73
07750	8
07751	301
07751-402	1
07753	66
07755	70
07756	1
07757	4
07758	1
07760	5
07761	2
07762	8
07762-136	1
07762-153	1
07763	1
07764	4
07767	2
07773	2
07776	4
07801	55
078010000	1
078012611	1
078012706	1
078012736	1
078014721	1
07802	1
07803	4
07804	8
07805	1
07806	1
07811	1
07820	1
07821	10
07822	1
07823	3
07825	3
07826	18
07827	1
07828	61
0783	1
07830	2
07831	1
07832	12
07834	70
078340000	2
078342123	1
07836	39
07838	2
07840	188
078401678	1
07843	180
07847	2
07848	30
07849	32
07850	17
07852	3
07853	6
07856	6
07857	25
07860	1370
07861	1
07862	3
07863	2
07866	50
078664028	1
07869	57
078691270	1
07871	93
078711320	1
07874	159
07876	4
078761856	1
07878	1
07882	9
07883	1
07885	34
07890	2
07893	1
07901	281
079011106	1
07902	9
07903	2
07904	1
07905	1
07910	1
07920	56
07921	12
07921-153	4
07922	29
079221213	1
07923	1
07924	72
07927	9
079270000	1
07928	85
07930	1
07931	10
07932	63
07932-190	2
07933	11
07934	7
07936	198
07936-260	1
07937	1
07938	3
07940	68
079400000	1
07945	16
07950	47
079502309	1
07960	179
07960-423	1
07961	3
07962	10
07963	5
07970	3
07974	23
07976	2
07977	8
07978	1
07979	1
07980	10
07981	25
07O68	1
07U30	1
08000	2
08002	35
080021768	1
08003	69
08004	5
08005	74
08007	4
08008	4
08009	4
08010	1
08012	10
08015	3
08016	126
08021	33
08022	3
080222342	1
08024	1
08028	5
08030	22
08031	47
08033	3
08034	11
08035	1
08037	4
08041	8
08042	2
08043	38
08046	151
080490000	1
08050	17
08051	3
08052	4
080523070	5
08053	430
08054	189
08055	1
08057	11
08059	2
08060	27
08062	1
08065	2
08066	11
08068	3
08070	12
08071	62
08075	22
08077	37
08078	4
08080	10
08081	77
08085	1
08086	20
08087	11
08088	36
08089	1
08090	2
08091	4
08092	15
08093	3
08094	50
08096	9
08102	6
08103	2
08104	32
08105	18
08107	9
08108	8
08109	4
08110	11
08116	1
08136	1
08140	1
08144	1
08201	15
08203	21
08204	2
08205	23
08208	1
08215	20
08221	1
08225	2
08226	5
08232	32
08234	77
08240	1
08242	1
08244	18
08250	1
08260	18
08301	1
08302	18
08303	1
08310	11
08330	5
08332	2
08340	1
08341	71
08345	1
08357	1
08360	18
08361	2
08370	1
08401	183
08404	4
08406	34
08406-285	1
08501	3
08502	15
08505	208
08508	4
08510	4
08512	129
08512-213	1
085123138	1
08514	3
08517	1
08518	24
08520	161
085204207	1
08527	83
08527-028	1
08527-457	1
08530	1
08533	1
08535	76
08535-854	1
08536	104
085364219	1
08539	1
08540	132
08540-754	1
08542	5
08543	3
08544	2
08550	66
08551	1
08551-180	3
08553	51
08554	2
08555	2
08556	1
08557	3
08559	3
08560	1
08581	1
08607	3
08608	3
08609	39
08610	101
08611	24
086111532	1
08612	2
08618	71
08619	99
086193507	1
08620	14
08622	1
08625	3
08628	6
08629	44
086292103	1
08638	46
08639	1
08640	4
08648	55
086483427	1
086484503	1
08665	2
08690	46
08691	12
08698	1
08701	583
08701-125	1
08701-163	1
08701-261	1
08701-698	1
08701-702	3
08721	5
08721-130	1
08722	4
08723	264
087237833	1
08724	34
08725	1
08730	5
08731	14
08733	6
08734	2
08735	1
08736	45
08736-101	2
08737	1
087390000	1
08742	10
08748	1
08750	3
08751	9
08752	20
08753	240
087535254	2
08754	1
08755	22
087551072	1
08757	90
087575516	1
08758	5
08759	44
08759-290	1
08762	1
08772	2
08801	4
08802	1
08803	1
08804	3
08805	69
08807	930
088075561	1
08809	209
088091011	1
08810	26
08811	1
08812	44
08816	452
08817	666
08817-242	1
088170000	3
088172515	1
088172719	1
088174217	1
088174843	1
088174887	1
08818	75
08820	361
088204603	1
08822	18
08823	49
088231537	1
08824	63
08825	20
08826-361	1
08827	1
08827-254	3
08828	1
088281018	1
08829	2
08830	1560
088300000	2
08831	285
08832	45
08833	7
08835	6
08837	159
08837-226	3
08839	1
08840	188
088403046	1
08844	23
08846	66
088461687	1
08848	1
08850	40
08850-122	1
08851	6
08852	87
08853	3
08853-065	1
08854	455
08854-243	1
08854-357	1
088543412	1
08855	4
08857	1076
088570000	1
088571898	1
08859	1462
088591312	1
088591314	1
088591335	1
088591338	1
088592252	1
08860	1
08861	339
088610000	1
088612008	1
08862	6
08863	224
088631835	1
088632018	1
088632223	1
08864	1
08865	118
08866	1
08867	3
08869	7
08869-206	1
08870	1
08871	1
08872	470
08873	408
088737487	4
08875	44
08876	48
088760000	1
08879	465
088792330	1
088792441	1
08880	15
08882	145
08884	92
08886	19
088862649	1
08887	1
08888	1
08889	3
08895	1
08901	127
089012225	1
089013002	1
08902	521
089024208	1
089024240	1
08903	7
08904	38
08906	1
08909	1
08917	3
08961	1
08981	1
090	1
09032	1
0904	1
09070	1
09079	1
09081	1
09096	2
09304	1
09306	2
09361	1
09602	1
09605	1
09701	1
09722	2
09902	1
09905	9
09908	2
09921	2
09979	3
09999	3
1	70
1 0 4 7 3	3
1 0011	1
1 1 3 7 3	1
1 1 3 8 5	2
1--14	2
1--16	12
1-455	7
1-457	1
1-458	2
1-467	1
10	4
100	18
1000	10
10000	8782
100000	2
100000000	6
100001	4
100001000	1
100002	9
100002000	1
100003	6
100004	4
100009	2
10001	130619
10001-000	2
10001-001	2
10001-120	10
10001-149	1
10001-162	5
10001-181	1
10001-190	3
10001-191	3
10001-221	1
10001-250	1
10001-270	1
10001-300	4
10001-325	1
10001-352	1
10001-370	1
10001-396	4
10001-440	15
10001-452	2
10001-486	1
10001-577	1
10001-582	4
10001-616	1
10001-673	1
10001-715	2
10001-759	3
10001-770	1
100010	2
100010000	140
100010055	1
100010074	1
100010194	2
100010197	6
100010290	4
100010408	5
100011	1
100011101	1
100011105	13
100011114	23
100011219	3
100011301	7
100011310	3
100011335	1
100011354	6
100011405	5
100011512	12
100011541	1
100011619	2
100011634	12
100011651	4
100011652	1
100011701	5
100011739	4
100011800	3
100011801	1
100011804	15
100011806	1
100011810	4
100011846	2
100011904	4
100011905	1
100012000	1
100012001	7
100012009	3
100012101	12
100012103	5
100012109	2
100012151	2
100012156	3
100012157	1
100012201	1
100012242	1
100012256	5
100012320	5
100012400	2
100012402	4
100012501	2
100012503	1
100012506	5
100012507	17
100012512	10
100012519	7
100012562	8
100012603	5
100012610	3
100012702	3
100012800	10
100012813	10
100012818	1
100012819	3
100012824	1
100012903	2
100013	12
100013000	1
100013010	1
100013016	4
100013028	2
100013101	4
100013206	2
100013212	16
100013302	4
100013305	7
100013306	3
100013400	1
100013403	1
100013404	1
100013406	1
100013508	3
100013516	2
100013603	3
100013800	2
100013801	16
100013803	5
100013805	1
100013806	4
100013809	14
100013810	17
100013813	7
100013815	2
100013817	7
100013818	9
100013819	8
100013821	5
100013825	2
100013840	1
100013860	1
100013862	1
100013967	1
100014	7
100014001	4
100014003	2
100014005	8
100014010	3
100014012	1
100014101	10
100014104	5
100014193	5
100014201	10
100014205	4
100014210	2
100014241	1
100014301	1
100014308	1
100014324	1
100014402	5
100014403	2
100014414	5
100014483	3
100014502	2
100014509	5
100014511	4
100014515	2
100014658	3
100014801	3
100014802	2
100014804	8
100014806	2
100014811	10
100014817	7
100014848	8
100014849	10
100014859	1
100015006	4
100015011	3
100015013	1
100015025	2
100015026	2
100015101	3
100015103	4
100015105	2
100015117	3
100015208	6
100015271	4
100015312	1
100015403	1
100015404	6
100015509	1
100015537	2
100015597	1
100015680	1
100015716	4
100015915	2
100016	1
100016000	1
100016009	1
100016013	2
100016015	1
100016101	2
100016102	8
100016119	8
100016120	2
100016124	3
100016153	1
100016172	1
100016202	1
100016286	1
100016301	1
100016303	7
100016305	2
100016307	5
100016367	2
100016368	4
100016401	2
100016409	2
100016410	2
100016570	8
100016601	14
100016603	1
100016605	7
100016701	1
100016703	9
100016713	4
100016802	3
100016830	3
100016916	4
100016936	4
100016947	8
100017020	2
100017026	1
100017214	1
100017381	4
100017405	6
100017421	2
100017479	11
100017525	6
100017603	6
100017711	6
100017791	2
100017793	2
100017796	1
100019	1
100019000	1
10002	144731
10002-119	2
10002-162	2
10002-237	1
10002-286	2
10002-316	8
10002-318	3
10002-320	2
10002-352	4
10002-411	2
10002-491	1
10002-620	1
10002-634	1
10002-670	4
10002-671	4
10002-699	2
10002-900	1
100020000	29
100020968	1
100021	1
100021004	8
100021012	2
100021018	2
100021034	1
100021047	5
100021060	2
100021113	1
100021209	7
100021234	2
100021239	6
100021279	1
100021308	3
100021317	3
100021350	3
100021359	1
100021403	5
100021404	1
100021411	1
100021417	10
100021418	7
100021428	4
100021429	6
100021432	3
100021456	2
100021469	1
100021474	4
100021506	2
100021514	9
100021523	6
100021525	1
100021529	9
100021543	3
100021549	10
100021550	3
100021603	3
100021617	4
100021701	1
100021713	5
100021719	4
100021738	2
100021746	1
100021793	3
100021809	1
100022112	4
100022130	5
100022142	1
100022146	4
100022149	6
100022191	5
100022201	3
100022202	7
100022205	1
100022206	1
100022207	3
100022210	2
100022214	1
100022215	2
100022221	4
100022237	1
100022287	3
100022316	8
100022321	9
100022323	7
100022369	10
100022370	8
100022379	1
100022386	2
100022400	3
100022409	4
100022412	1
100022413	3
100022416	5
100022426	1
100022430	7
100022431	3
100022432	2
100022439	4
100022443	3
100022444	2
100022446	2
100022506	5
100022513	6
100022514	3
100022522	4
100022708	2
100022723	11
100022807	1
100022809	1
100022811	4
100022829	3
100022854	1
100022870	1
100022871	1
100022916	5
100023	1
100023004	6
100023008	3
100023014	1
100023028	1
100023044	2
100023053	11
100023056	1
100023067	6
100023083	5
100023103	1
100023106	4
100023112	2
100023150	1
100023155	1
100023177	1
100023182	4
100023202	1
100023204	2
100023208	1
100023211	2
100023214	1
100023228	5
100023233	6
100023234	9
100023240	3
100023259	2
100023293	2
100023297	7
100023308	20
100023310	3
100023325	8
100023330	6
100023332	1
100023335	3
100023400	1
100023412	2
100023416	4
100023428	1
100023431	6
100023438	1
100023439	3
100023451	5
100023503	4
100023701	3
100023710	3
100023734	9
100023736	3
100023759	2
100023802	1
100023809	9
100023832	3
100023841	1
100023855	2
100023856	4
100023857	5
100023915	5
100023951	12
100024	1
100024103	8
100024171	9
100024402	8
100024403	16
100024404	10
100024406	3
100024408	2
100024417	3
100024418	8
100024421	6
100024435	3
100024455	1
100024464	5
100024465	1
100024468	6
100024476	1
100024513	3
100024515	4
100024600	1
100024604	1
100024613	1
100024627	3
100024628	7
100024630	3
100024636	1
100024638	2
100024643	6
100024900	6
100024903	22
100024904	4
100024913	8
100024961	2
100025	1
100025004	10
100025016	6
100025028	5
100025036	6
100025055	2
100025103	3
100025118	4
100025130	6
100025149	2
100025151	1
100025201	6
100025206	1
100025208	5
100025215	2
100025219	1
100025229	3
100025236	6
100025274	1
100025302	1
100025322	7
100025323	6
100025327	9
100025371	2
100025416	1
100025546	10
100025549	3
100025605	1
100026000	1
100026006	8
100026012	4
100026017	7
100026019	12
100026103	2
100026104	4
100026105	1
100026109	10
100026110	2
100026116	1
100026119	3
100026123	4
100026131	1
100026201	1
100026202	9
100026203	6
100026207	1
100026227	2
100026228	3
100026269	2
100026304	4
100026309	4
100026317	2
100026336	1
100026337	1
100026375	2
100026444	5
100026707	33
100026710	13
100026712	9
100026715	8
100026725	3
100026740	2
100026767	5
100026803	4
100026804	8
100026807	4
100026808	7
100026812	4
100026939	2
100026995	1
100027	2
100027006	3
100027015	6
100027021	1
100027029	5
100027049	15
100027151	3
100027154	7
100027183	1
100027217	1
100027259	6
100027509	4
100027554	5
100027558	2
100027564	2
100028703	2
100029000	1
10003	139148
10003-140	9
10003-217	1
10003-281	2
10003-301	5
10003-331	2
10003-360	4
10003-392	1
10003-435	1
10003-532	1
10003-601	1
10003-672	1
10003-703	6
10003-711	3
10003-839	1
10003-840	1
10003-856	1
10003-943	1
10003-956	2
100030000	60
1000301	7
100030300	3
100030309	1
100030312	5
100030708	1
100030720	3
100030801	2
100030831	4
100031	1
100031107	5
100031205	2
100031210	4
100031243	2
100031245	1
100031308	5
100031318	1
100031321	1
100031322	2
100031331	1
100031337	4
100031346	5
100031403	6
100031404	3
100031604	2
100031634	5
100031657	10
100031938	4
100031947	1
100031949	3
100032	4
100032000	2
100032004	5
100032105	3
100032107	7
100032110	5
100032161	4
100032305	2
100032316	1
100032317	9
100032392	1
100032505	5
100032519	16
100032520	3
100032522	9
100032549	8
100032707	2
100032708	5
100032901	6
100032902	3
100032903	6
100032908	3
100032927	3
100032928	4
100032930	1
100032932	5
100032935	2
100032937	4
100032940	1
100032942	10
100032953	6
100032963	4
100032965	1
100032967	6
100032982	7
100032993	8
100033003	3
100033034	4
100033104	4
100033105	1
100033115	2
100033150	4
100033153	1
100033200	6
100033210	4
100033218	3
100033270	2
100033317	1
100033409	1
100033421	2
100033755	6
100033810	4
100034	1
100034005	4
100034103	4
100034104	8
100034105	10
100034106	12
100034109	4
100034117	2
100034120	13
100034122	6
100034124	1
100034126	6
100034170	1
100034202	3
100034203	1
100034242	3
100034283	2
100034405	4
100034408	4
100034436	2
100034448	1
100034472	1
100034504	1
100034505	1
100034509	7
100034510	7
100034511	9
100034516	4
100034520	9
100034521	6
100034532	1
100034540	4
100034602	3
100034637	3
100034663	4
100034665	1
100034676	2
100034701	2
100034810	2
100034903	3
100034904	2
100034905	3
100034931	4
100035204	6
100035205	6
100035220	5
100035403	9
100035435	2
100035436	2
100035463	3
100035502	5
100035504	2
100035505	1
100035508	2
100035510	11
100035512	2
100035526	2
100035532	7
100035534	6
100035535	1
100035536	4
