'LÏ¿½	3
0    0000	1
00000	53
000000	3
000000000	8
00001	441
00003	2
00005	1
0001	1
00011	3
00014	1
00023	9
00036	1
00045	5
00060	5
00101	10
001100004	1
001130075	6
001130077	8
00163	1
00192	2
00211	2
00218	7
00236	1
00289	6
00303	1
00357	3
00361	11
00377	1
00378	6
00379	1
006140054	2
00628	1
00646	1
006464803	2
00678	4
00700	3
00702	22
00712	3
00746	2
00760	1
00762	3
00769	3
00773	3
00787	3
00793	3
00807	1
00830	2
00881	1
00900	1
00979	3
01002	3
01004	4
01006	1
01014	6
01021	6
01030	1
01060	3
01062	1
01075	16
01078	3
01081	4
01085	30
01095	1
01102	2
01106	3
01109	16
01110	3
01111	13
01115	9
01121	2
01122	1
01130	2
01135	17
01136	5
01137	2
01138	2
01173	1
01190	6
01201	4
01209	1
01224	3
01226	2
01230	20
01238	2
01243	3
01254	8
01257	1
01258	14
01262	51
01270	2
01279	2
01282	5
01286	3
01301	1
01302	1
01307	2
01311	1
01312	7
01346	2
01356	3
01360	2
01373	1
01375	2
01379	2
01414	2
01416	4
01420	2
01432	1
01452	7
01461	5
01462	1
01467	1
01472	1
01475	13
01537	3
0154	2
01543	4
01570	2
01581	29
01603	1
01606	4
01608	3
01609	2
01701	39
017010328	2
017019328	3
01702	93
01730	3
01736	2
01741	17
01742	5
01752	4
01760	11
01772	2
01774	6
01776	3
01796	3
01801	24
01803	14
01810	2
01851	2
01852	5
01864	8
01866	2
01875	3
01879	3
01880	1
01881	1
01887	2
01907	6
01915	6
01945	13
01950	1
01951	8
01983	2
02019	7
02021	193
020219118	2
02024	3
02025	2
02026	64
02027	6
02035	3
02043	21
02048	1
02062	48
02067	2
02083	25
02093	3
02100	1
02101	1
02102	1
02103	1
02106	1
021062145	1
02108	12
02109	542
02110	227
02111	14
02114	26
02116	386
02117	12
02118	13
02131	1
02132	24
02136	1
02138	37
02139	4
02140	70
02142	1
02143	1
02145	6
02146	2
02148	1
02150	4
02154	4
02155	2
02158	7
02159	30
02160	2
02162	1
02163	2
02165	2
02166	2
02167	2
02168	12
02169	40
02178	1
02181	2
02184	4
02194	1
02195	11
02199	17
02202	2
02210	63
02254	2
02301	2
02302	7
02306	3
02331	4
02332	2
02338	1
02356	1
02365	2
02368	30
02370	3
02420	8
02421	6
02445	28
02446	1
02451	47
02453	4
02454	56
024549161	1
02458	50
02459	23
02461	60
02467	3
02468	3
02472	4
02478	26
02481	41
02482	2
02485	1
02492	36
02493	5
02494	1
02532	2
02575	8
02612	1
02638	2
02657	2
02667	5
02703	5
02767	1
02771	10
02779	6
027791906	5
02780	7
02806	8
02807	4
02810	10
02812	2
02813	2
02817	1
02818	192
02840	127
02860	1
02865	19
02875	1
02886	116
02888	6
02895	232
02898	8
02903	2
02905	108
02906	5
02909	3
02919	1
02920	19
029206032	1
02976	5
02985	2
03042	3
03053	8
03079	92
03101	3
03108	2
03222	1
03223	1
03276	4
03304	5
03339	1
03375	2
03393	1
03431	36
03458	8
03540	1
03602	8
03608	5
03734	2
03755	4
03773	13
03801	21
03820	12
03833	1
03842	21
03862	2
03885	1
03895	1
03948	1
04006	1
04011	2
04074	2
04094	3
04101	24
04105	9
04150	3
042252	2
04496	1
04531	1
04555	2
04642	7
04677	2
04752	1
04769	10
04808	3
04843	10
05091	1
05105	2
05155	1
05223	3
05251	1
05254	1
05255	4
05257	17
05340	1
05346	2
05352	2
05401	10
05403	24
05408	1
05461	2
05473	5
05482	2
05602	8
05604	2
056479660	3
05658	2
05672	2
05673	2
05674	7
05751	4
05818	4
06001	12
06002	1
06006	5
06008	2
06010	9
06013	10
06018	6
06023	19
06033	289
06037	3
06040	1
06051	8
06052	10
06053	6
06055	4
06058	5
06067	46
06068	22
06069	6
06071	1
06074	51
06079	2
06082	18
06085	3
06088	1
06092	2
06093	1
06095	5
06096	8
06098	5
06103	184
061033604	13
06105	37
06106	5
06108	8
06109	4
06110	9
06111	3
06114	4
06115	1
06117	22
06118	49
06134	4
06137	10
06150	1
06152	10
06154	5
06156	3
06183	5
06239	6
06268	5
06281	11
06325	9
06333	5
06339	5
063460028	2
06355	9
06357	23
06360	4
06371	6
06378	3
06379	2
06380	9
06386	2
06403	2
06405	8
06409	29
06410	22
06411	1
06412	8
06418	5
06419	35
06426	11
06430	144
06432	12
06437	5
06443	10
06447	3
06450	1
06457	3
06460	15
06467	2
06468	9
06470	3
06473	3
06477	14
06482	9
06484	22
06488	12
06489	2
06490	2
064901074	2
06492	2
06497	5
06502	12
06510	5
06511	186
06512	1
06514	6
06516	11
06520	2
065208297	2
06524	7
06525	38
065251717	5
06570	21
06602	3
06604	14
06605	5
06606	4
06607	23
06610	9
06611	24
06612	19
06615	1
06680	8
06701	1
06708	1
06710	1
06728	3
06752	3
06754	2
06755	5
06756	7
06759	2
06762	2
06776	35
06777	7
06783	3
06784	63
067842001	78
06785	2
06790	9
06793	7
06794	1
06801	4
06804	33
06807	41
06810	26
06811	23
06812	7
06813	10
068131966	3
06820	67
068205041	60
06821	4
06824	137
068241746	1
06825	33
0683	1
06830	913
068305300	4
06830;	1
06831	777
06832	5
06836	24
06839	2
06840	280
06850	18
06851	24
06852	26
06853	9
06854	45
06855	39
06856	75
068565620	12
068640	1
06867	1
06870	164
068702222	1
06871	2
06877	58
06878	56
06880	261
068801106	1
06881	13
06883	14
068832325	1
06890	59
06890203	1
06894	1
06896	14
06897	146
06899	1
06901	123
06902	269
069021010	1
06903	99
069035152	9
06904	29
06905	137
06906	14
06907	7
06927	1
06961	4
07000	3
07001	23
07002	758
070020000	4
070023909	1
070025006	1
07003	175
07004	115
07005	63
07006	130
07007	2
07008	232
07009	39
07010	166
07011	73
07012	106
07013	26
07014	44
070141069	5
070141553	1
07015	7
07016	167
07017	19
07018	9
07020	85
07021	23
07022	45
07023	10
07024	2014
070244630	2
070244988	7
070247547	2
07026	25
07027	12
07028	2
07029	15
07030	549
07031	28
07032	41
07033	11
07034	3
07035	15
07036	236
070360000	2
07037	2
07039	351
070390000	3
070391	1
070398234	1
07040	16
07041	69
07042	97
07043	19
07044	18
07045	21
07046	7
07047	972
07049	1
07050	26
07051	1
07052	313
070520000	21
07054	3392
070542722	5
07055	78
07056	2
07057	28
070571851	3
07058	50
07059	41
070592722	1
07060	84
070608	3
07061	25
07062	4
07063	7
07064	14
07065	17
07066	23
07067	14
07068	285
07069	50
07070	94
07071	117
07072	6236
07073	133
07074	16
07075	8
07076	298
070762700	7
07077	4
07078	459
07079	60
070790000	1
07080	543
07081	155
07082	40
07083	124
070836332	1
07084	3
07085	1
07086	65
070866927	1
07087	76
07088	20
07090	48
070905	1
07091	4
07092	26
07093	809
07094	860
070941515	3
07095	1183
070950915	5
070950961	3
07096	100
07097	3
070979800	1
07099	1
07101	5
07102	1853
071020	10
071020395	3
071022321	1
071023024	7
071023184	2
07103	2
07104	50
071040100	5
07105	221
071054709	2
07107	24
07108	32
07109	40
07110	46
07111	483
071110545	2
07112	5
07114	48
07120	3
07130	4
07152	1
07182	2
07190	3
07201	74
07202	10
07203	21
07204	121
07205	136
07206	29
07207	2
07208	102
07209	2
07210	10
07224	1
07241	3
07268	1
07285	3
07301	8
07302	994
073023118	1
073024699	6
07303	36
07304	84
07305	28
07306	207
07307	46
07309	25
07310	1133
073101007	1
073101616	36
073101680	9
07311	560
073114999	4
07331	5
07362	5
07363	2
07401	54
07402	5
07403	1
07404	2
07405	30
07406	3
07407	35
074070397	2
07410	154
07412	25
07416	5
07417	69
07419	20
07420	2
07421	11
07423	13
07424	58
07427	1
07428	4
07430	202
07431	2
07432	12
07435	23
07436	49
07440	3
07442	5
07444	7
07446	67
07450	46
07451	2
07452	77
074521433	1
07454	6
07456	10
07457	3
07458	162
07462	1
07463	19
07465	1
07466	4
07470	276
074707516	7
07471	11
07472	2
07474	30
07480	4
07481	18
07484	2
07492	4
07495	1
07501	12
07502	5
07503	112
07504	7
07505	4
07506	8
07508	46
07509	2
07511	12
07512	304
07514	39
07519	5
07531	2
07540	2
07549	1
07550	1
07553	3
07555	7
07562	2
07566	11
07572	3
07576	5
07600	3
07601	206
07601\	1
07602	6
07603	7
07604	49
076043050	1
07605	96
07606	77
07607	37
07608	110
07610	2
07620	156
076200533	2
07621	64
07622	1
07624	214
07625	15
076255305	1
07626	152
07627	67
07628	51
07630	66
076300302	4
07631	750
07632	1895
076320984	3
076321908	3
07635	2
07637	2
07640	41
07641	38
07642	62
07643	72
07644	81
07645	371
07646	37
07647	306
07648	119
07649	59
07650	79
07652	1537
076520910	5
076525103	3
07652`	1
07653	103
07654	6
07656	48
076560713	2
07657	114
07658	3
07660	55
07661	83
07662	92
07663	151
07666	760
07668	1
07670	313
07675	276
07676	59
076765122	4
07677	28
07681	19
07682	1
07683	1
07684	2
07688	1
07700	1
077002	7
07701	355
077015009	1
07702	24
07704	32
07710	17
07711	73
07712	50
07716	2
07718	19
07719	234
07720	7
07721	3
07722	76
077221409	1
07723	79
07724	319
077243317	1
07725	4
07726	310
077260000	24
077263631	2
07727	21
07728	369
077280000	2
077286924	2
07730	52
07731	63
07732	3
07733	588
077330000	14
077332530	5
07735	12
077350000	1
07736	10
07738	16
07739	9
07740	41
07743	1
07744	2
07746	254
077460000	10
077462121	3
077462433	9
07747	308
077470000	10
07748	88
