.	1
0	1
00	1
0000	2
00000	70
000000	12
0000000	6
00001	1
000730	1
01075-3216	1
01235	1
01702	1
01748	2
01810	4
01830	4
01831	1
01840	1
01853	1
01876	3
01888	1
01960	1
02061	9
02061-0329	1
02061-0439	1
02061-5369	1
021132	1
02141	1
02170	1
02360	3
02360-4807	1
02459	5
02783	1
03087	1
06115-4063	1
06119	1
06128	1
06468	2
06605	1
06824	1
0700	1
07001	1
07002	1
07003	1
07003-1709	1
07004	1
07006	1
07009	2
07010	3
07011	1
07012	2
07013	1
07020	5
07024	7
07028	3
07030	17
07039-0351	2
07047	2
07052	1
07057	1
070702	1
07071	5
07073	4
07081	1
07086	5
07087	3
07088	1
07090	1
07092	1
07093	6
07094	3
07102	11
07109	2
07110	1
07114	17
07201	6
07202	1
07206	1
07208	1
07302	16
07304	2
07305	4
07306	3
07307	2
07310	12
073100	1
07320	1
07417	1
07423-0306	1
07430	2
07432	1
07446	1
07601	2
07606	1
07621	2
07624	1
07631	3
07632	8
07650	1
07652	1
07656	1
07657	1
07666	4
07675	1
07719	1
07726	3
07730	1
07731-0538	1
07746	1
07747	1
07887	1
07927	2
07927-9900	1
08002	2
08010	1
08043	1
08043-7880	1
08083	1
08096	1
08271	1
08558	1
08650	4
08650-4907	2
08691	1
08701	1
08734	1
08742	1
08816	1
08820	1
08822	1
08837	1
08857	1
08861	1
09861	1
10000	193
100001	1
10001	8554
10002	12325
10003	12940
10004	1659
10005	1273
10006	1082
10007	3200
10008	1
10009	10898
10010	6132
10011	11628
10012	9225
10013	9221
10014	9441
10016	12146
10017	5626
10018	3814
10019	12080
10020	337
10021	6060
10022	8378
10023	9527
10024	9926
10025	14205
10026	8024
10027	12987
10028	6657
10029	10773
10030	7474
10031	22502
10032	22780
10033	15600
10034	12638
10035	7959
10036	9443
10037	3820
10038	3181
10039	4885
10040	15586
10044	206
10048	67
10065	5908
10069	342
10075	3449
10122	1
10128	7179
10163	3
10187	2
10205	1
10268	1
10280	561
10281	15
10282	210
10301	10172
10302	4253
10303	4729
10303-0741	1
10304	8363
10305	7684
10306	11254
10307	2012
10308	4950
10309	5241
10310	4944
10312	10287
10314	14601
10400	2
10404	1
10406	1
10411	1
10423	1
10451	10082
10452	20676
10453	25357
10454	5561
10455	8752
10456	20965
10457	25099
10458	26583
10459	12104
10460	16540
10461	9968
10462	14587
10463	12122
10464	1474
10465	7483
10466	13935
10467	26453
10468	23879
10469	12352
10470	4108
10471	2968
10472	17909
10473	7236
10474	6118
10475	2405
10502	3
10522	1
10523	10
10530	1
10532	5
10533	2
10533-0016	1
10536-0742	1
10538	1
10549	1
10550	5
10552	1
10553	2
10573	3
10577	10
10577-0800	1
10577-0900	2
10591	1
10594	4
10594-0209	2
10598	1
10602-1763	1
10604	3
10606	1
10704	4
10705	4
10706	1
107071	1
10708	2
10710	3
10735	1
10801	13
10803	38
10804	2
108101	1
10850	1
10917	1
10954	3
10954-0767	2
10962	1
10965	1
10990	1
11000	1
11001	633
11002	1
11003	9
11004	2237
11005	32
11010	3
11020	1
11021	5
11023	4
11030	3
11040	308
11069	1
11096	3
11101	10020
11102	6106
11103	7404
11104	4718
11105	6560
11106	7132
11108	1
11109	102
1111	1
11111	2
111111	1
11201	11289
11203	17493
11204	12340
11205	8353
11206	14724
11207	26800
11208	21965
11209	13609
11210	12617
11211	21537
11212	16811
11213	20335
11214	16689
11215	14915
11216	19329
11217	8127
11218	14598
11219	14219
11220	15108
11221	24863
11222	10071
11223	13262
11224	5820
11225	19369
11226	35474
11228	6555
11229	13881
11230	18260
11231	7224
11232	6372
11233	21902
11234	14498
11235	14957
11236	12442
11237	16642
